date,gdp,jgdp,djgdp,oil,joil,djoil,cdop,maxp,jpmax
1993Q4,10097.362,922.0029480594981,1.3509095487102059,38.9,366.09942506244005,-17.845806196890976,158.15527089445646,208.41180895637382,0.0
1994Q1,10195.338,922.9685835965611,0.9656355370630081,39.6,367.8829118260435,1.7834867636034346,159.9387576580599,208.41180895637382,0.0
1994Q2,10333.495,924.314583983808,1.3460003872469315,52.9,396.84033388642536,28.957422060381873,188.89617971844177,208.41180895637382,0.0
1994Q3,10393.898,924.8974182166378,0.5828342328297822,48.3,387.7431560658527,-9.097177820572654,179.79900189786912,208.41180895637382,0.0
1994Q4,10512.962,926.0364250996863,1.1390068830485234,47.1,385.2273001022372,-2.515855963615479,177.28314593425364,208.41180895637382,0.0
1995Q1,10550.251,926.3904930090395,0.354067909353148,50.6,392.395157629342,7.167857527104786,184.45100346135843,208.41180895637382,0.0
1995Q2,10581.723,926.688354659529,0.2978616504894944,53.3,397.5936331171799,5.198475487837868,189.6494789491963,206.5279227867332,0.0
1995Q3,10671.738,927.5354217629156,0.8470671033866211,51.4,393.96381724611194,-3.629815871067933,186.01966307812836,198.27241221780298,0.0
1995Q4,10744.203,928.2121632291146,0.6767414661990188,52.2,395.5082494888593,1.544432242747348,187.5640953208757,198.27241221780298,0.0
1996Q1,10824.674,928.958343694377,0.7461804652624551,57.7,405.5257173514054,10.017467862546084,197.5815631834218,197.5815631834218,0.0
1996Q2,11005.217,930.6124712076019,1.6541275132248074,57.7,405.5257173514054,0.0,197.5815631834218,197.5815631834218,0.0
1996Q3,11103.935,931.5054828983054,0.8930116907035881,67.2,420.7673247529104,15.241607401505007,212.8231705849268,212.8231705849268,15.241607401505007
1996Q4,11219.238,932.5385262331894,1.0330433348839279,70.9,426.1270433538082,5.359718600897793,218.1828891858246,218.1828891858246,5.359718600897793
1997Q1,11291.665,933.1820121912406,0.6434859580512011,56.3,403.0694535145645,-23.05758983924369,195.1252993465809,218.1828891858246,0.0
1997Q2,11479.33,934.830330580107,1.6483183888664144,51.8,394.73901492654375,-8.33043858802074,186.79486075856016,218.1828891858246,0.0
1997Q3,11622.911,936.0733515383039,1.2430209581968938,53.3,397.5936331171799,2.854618190636131,189.6494789491963,218.1828891858246,0.0
